POP_SIZE,max_gen,elitism,mut_prob,xo_prob,mutation,crossover,selection_algorithm,best_fitness,timestamp
50,100,True,0.3,0.7,single_player_shift_all_teams,crossover_swap_whole_position,roulette_selection,0.13997084244475427,2025-05-17 12:10:12.369113
50,100,True,0.3,0.7,single_player_shift_all_teams,crossover_swap_whole_position,tournament_selection,0.16659862556700822,2025-05-17 12:10:17.089506
50,100,True,0.3,0.7,single_player_shift_all_teams,crossover_swap_extreme_player,roulette_selection,0.10690449676496672,2025-05-17 12:10:33.165647
50,100,True,0.3,0.7,single_player_shift_all_teams,crossover_swap_extreme_player,tournament_selection,0.16659862556700822,2025-05-17 12:10:39.264956
50,100,True,0.3,0.7,full_position_swap_2teams,crossover_swap_whole_position,roulette_selection,0.05714285714285552,2025-05-17 12:10:59.092820
50,100,True,0.3,0.7,full_position_swap_2teams,crossover_swap_whole_position,tournament_selection,0.10690449676496672,2025-05-17 12:11:04.547304
50,100,True,0.3,0.7,full_position_swap_2teams,crossover_swap_extreme_player,roulette_selection,0.05714285714285552,2025-05-17 12:11:24.789239
50,100,True,0.3,0.7,full_position_swap_2teams,crossover_swap_extreme_player,tournament_selection,0.05714285714285552,2025-05-17 12:11:30.514051
50,100,True,0.3,0.8,single_player_swap_2teams,crossover_swap_whole_position,roulette_selection,0.05714285714285552,2025-05-17 12:11:46.486374
50,100,True,0.3,0.8,single_player_swap_2teams,crossover_swap_whole_position,tournament_selection,0.05714285714285552,2025-05-17 12:11:51.103246
50,100,True,0.3,0.8,single_player_swap_2teams,crossover_swap_extreme_player,roulette_selection,0.05714285714285552,2025-05-17 12:12:08.760
50,100,True,0.3,0.8,single_player_swap_2teams,crossover_swap_extreme_player,tournament_selection,0.05714285714285552,2025-05-17 12:12:14.359096
50,100,True,0.3,0.8,single_player_shift_all_teams,crossover_swap_whole_position,roulette_selection,0.16659862556700386,2025-05-17 12:12:33.577654
50,100,True,0.3,0.8,single_player_shift_all_teams,crossover_swap_whole_position,tournament_selection,0.13997084244475427,2025-05-17 12:12:39.220686
50,100,True,0.3,0.8,single_player_shift_all_teams,crossover_swap_extreme_player,roulette_selection,0.05714285714285552,2025-05-17 12:12:58.222946
50,100,True,0.3,0.8,single_player_shift_all_teams,crossover_swap_extreme_player,tournament_selection,0.22857142857142845,2025-05-17 12:13:04.041934
50,100,True,0.3,0.8,full_position_swap_2teams,crossover_swap_whole_position,roulette_selection,0.10690449676496672,2025-05-17 12:13:23.693342
50,100,True,0.3,0.8,full_position_swap_2teams,crossover_swap_whole_position,tournament_selection,0.05714285714285552,2025-05-17 12:13:29.168894
50,100,True,0.3,0.8,full_position_swap_2teams,crossover_swap_extreme_player,roulette_selection,0.05714285714285552,2025-05-17 12:13:46.236901
50,100,True,0.3,0.8,full_position_swap_2teams,crossover_swap_extreme_player,tournament_selection,0.05714285714285552,2025-05-17 12:13:51.836674
50,100,True,0.3,0.9,single_player_swap_2teams,crossover_swap_whole_position,roulette_selection,0.05714285714285552,2025-05-17 12:14:09.448755
50,100,True,0.3,0.9,single_player_swap_2teams,crossover_swap_whole_position,tournament_selection,0.05714285714285552,2025-05-17 12:14:14.638562
50,100,True,0.3,0.9,single_player_swap_2teams,crossover_swap_extreme_player,roulette_selection,0.05714285714285552,2025-05-17 12:14:33.391025
50,100,True,0.3,0.9,single_player_swap_2teams,crossover_swap_extreme_player,tournament_selection,0.05714285714285552,2025-05-17 12:14:38.620350
50,100,True,0.3,0.9,single_player_shift_all_teams,crossover_swap_whole_position,roulette_selection,0.10690449676496672,2025-05-17 12:14:56.200732
50,100,True,0.3,0.9,single_player_shift_all_teams,crossover_swap_whole_position,tournament_selection,0.20995626366712705,2025-05-17 12:15:01.355169
50,100,True,0.3,0.9,single_player_shift_all_teams,crossover_swap_extreme_player,roulette_selection,0.13997084244474906,2025-05-17 12:15:18.761059
50,100,True,0.3,0.9,single_player_shift_all_teams,crossover_swap_extreme_player,tournament_selection,0.10690449676496672,2025-05-17 12:15:24.207566
50,100,True,0.3,0.9,full_position_swap_2teams,crossover_swap_whole_position,roulette_selection,0.13997084244475427,2025-05-17 12:15:41.703691
50,100,True,0.3,0.9,full_position_swap_2teams,crossover_swap_whole_position,tournament_selection,0.05714285714285552,2025-05-17 12:15:47.081085
50,100,True,0.3,0.9,full_position_swap_2teams,crossover_swap_extreme_player,roulette_selection,0.05714285714285552,2025-05-17 12:16:04.568181
50,100,True,0.3,0.9,full_position_swap_2teams,crossover_swap_extreme_player,tournament_selection,0.13997084244475427,2025-05-17 12:16:10.077374
100,50,True,0.1,0.7,single_player_swap_2teams,crossover_swap_whole_position,roulette_selection,0.05714285714285552,2025-05-17 12:16:40.134242
100,50,True,0.1,0.7,single_player_swap_2teams,crossover_swap_whole_position,tournament_selection,0.05714285714285552,2025-05-17 12:16:45.381630
100,50,True,0.1,0.7,single_player_swap_2teams,crossover_swap_extreme_player,roulette_selection,0.05714285714285552,2025-05-17 12:17:18.125665
100,50,True,0.1,0.7,single_player_swap_2teams,crossover_swap_extreme_player,tournament_selection,0.05714285714285552,2025-05-17 12:17:24.032775
100,50,True,0.1,0.7,single_player_shift_all_teams,crossover_swap_whole_position,roulette_selection,0.10690449676496672,2025-05-17 12:17:54.267271
100,50,True,0.1,0.7,single_player_shift_all_teams,crossover_swap_whole_position,tournament_selection,0.16659862556700822,2025-05-17 12:17:59.570102
100,50,True,0.1,0.7,single_player_shift_all_teams,crossover_swap_extreme_player,roulette_selection,0.05714285714285552,2025-05-17 12:18:29.028446
100,50,True,0.1,0.7,single_player_shift_all_teams,crossover_swap_extreme_player,tournament_selection,0.10690449676496672,2025-05-17 12:18:34.004631
100,50,True,0.1,0.7,full_position_swap_2teams,crossover_swap_whole_position,roulette_selection,0.05714285714285552,2025-05-17 12:19:05.283985
100,50,True,0.1,0.7,full_position_swap_2teams,crossover_swap_whole_position,tournament_selection,0.10690449676496672,2025-05-17 12:19:10.312278
100,50,True,0.1,0.7,full_position_swap_2teams,crossover_swap_extreme_player,roulette_selection,0.05714285714285552,2025-05-17 12:19:39.228279
100,50,True,0.1,0.7,full_position_swap_2teams,crossover_swap_extreme_player,tournament_selection,0.05714285714285552,2025-05-17 12:19:44.397461
100,50,True,0.1,0.8,single_player_swap_2teams,crossover_swap_whole_position,roulette_selection,0.05714285714285552,2025-05-17 12:20:14.384073
100,50,True,0.1,0.8,single_player_swap_2teams,crossover_swap_whole_position,tournament_selection,0.05714285714285552,2025-05-17 12:20:19.732342
100,50,True,0.1,0.8,single_player_swap_2teams,crossover_swap_extreme_player,roulette_selection,0.05714285714285552,2025-05-17 12:20:52.604489
100,50,True,0.1,0.8,single_player_swap_2teams,crossover_swap_extreme_player,tournament_selection,0.05714285714285552,2025-05-17 12:20:58.658913
100,50,True,0.1,0.8,single_player_shift_all_teams,crossover_swap_whole_position,roulette_selection,0.13997084244475427,2025-05-17 12:21:35.369535
100,50,True,0.1,0.8,single_player_shift_all_teams,crossover_swap_whole_position,tournament_selection,0.1895214165917356,2025-05-17 12:21:42.107612
100,50,True,0.1,0.8,single_player_shift_all_teams,crossover_swap_extreme_player,roulette_selection,0.10690449676496672,2025-05-17 12:22:12.665449
100,50,True,0.1,0.8,single_player_shift_all_teams,crossover_swap_extreme_player,tournament_selection,0.16659862556700822,2025-05-17 12:22:17.453423
100,50,True,0.1,0.8,full_position_swap_2teams,crossover_swap_whole_position,roulette_selection,0.10690449676496672,2025-05-17 12:22:51.152755
100,50,True,0.1,0.8,full_position_swap_2teams,crossover_swap_whole_position,tournament_selection,0.16659862556700822,2025-05-17 12:22:56.876202
100,50,True,0.1,0.8,full_position_swap_2teams,crossover_swap_extreme_player,roulette_selection,0.05714285714285552,2025-05-17 12:23:26.423034
100,50,True,0.1,0.8,full_position_swap_2teams,crossover_swap_extreme_player,tournament_selection,0.10690449676496672,2025-05-17 12:23:32.043121
100,50,True,0.1,0.9,single_player_swap_2teams,crossover_swap_whole_position,roulette_selection,0.05714285714285552,2025-05-17 12:24:04.068885
100,50,True,0.1,0.9,single_player_swap_2teams,crossover_swap_whole_position,tournament_selection,0.05714285714285552,2025-05-17 12:24:09.514904
100,50,True,0.1,0.9,single_player_swap_2teams,crossover_swap_extreme_player,roulette_selection,0.05714285714285552,2025-05-17 12:24:38.802322
100,50,True,0.1,0.9,single_player_swap_2teams,crossover_swap_extreme_player,tournament_selection,0.05714285714285552,2025-05-17 12:24:44.096231
100,50,True,0.1,0.9,single_player_shift_all_teams,crossover_swap_whole_position,roulette_selection,0.10690449676496672,2025-05-17 12:25:15.453368
100,50,True,0.1,0.9,single_player_shift_all_teams,crossover_swap_whole_position,tournament_selection,0.16659862556700822,2025-05-17 12:25:21.195695
100,50,True,0.1,0.9,single_player_shift_all_teams,crossover_swap_extreme_player,roulette_selection,0.05714285714285552,2025-05-17 12:25:50.143706
100,50,True,0.1,0.9,single_player_shift_all_teams,crossover_swap_extreme_player,tournament_selection,0.13997084244474906,2025-05-17 12:25:55.639752
100,50,True,0.1,0.9,full_position_swap_2teams,crossover_swap_whole_position,roulette_selection,0.05714285714285552,2025-05-17 12:26:28.575800
100,50,True,0.1,0.9,full_position_swap_2teams,crossover_swap_whole_position,tournament_selection,0.05714285714285552,2025-05-17 12:26:33.720336
100,50,True,0.1,0.9,full_position_swap_2teams,crossover_swap_extreme_player,roulette_selection,0.05714285714285552,2025-05-17 12:27:02.953343
100,50,True,0.1,0.9,full_position_swap_2teams,crossover_swap_extreme_player,tournament_selection,0.10690449676496672,2025-05-17 12:27:08.026690
100,50,True,0.2,0.7,single_player_swap_2teams,crossover_swap_whole_position,roulette_selection,0.05714285714285552,2025-05-17 12:27:37.975333
100,50,True,0.2,0.7,single_player_swap_2teams,crossover_swap_whole_position,tournament_selection,0.05714285714285552,2025-05-17 12:27:42.537608
100,50,True,0.2,0.7,single_player_swap_2teams,crossover_swap_extreme_player,roulette_selection,0.05714285714285552,2025-05-17 12:28:10.409985
100,50,True,0.2,0.7,single_player_swap_2teams,crossover_swap_extreme_player,tournament_selection,0.05714285714285552,2025-05-17 12:28:14.982054
100,50,True,0.2,0.7,single_player_shift_all_teams,crossover_swap_whole_position,roulette_selection,0.10690449676496672,2025-05-17 12:28:44.814103
100,50,True,0.2,0.7,single_player_shift_all_teams,crossover_swap_whole_position,tournament_selection,0.16659862556700822,2025-05-17 12:28:49.925310
100,50,True,0.2,0.7,single_player_shift_all_teams,crossover_swap_extreme_player,roulette_selection,0.16659862556700822,2025-05-17 12:29:16.945509
100,50,True,0.2,0.7,single_player_shift_all_teams,crossover_swap_extreme_player,tournament_selection,0.209956263667129,2025-05-17 12:29:21.922387
100,50,True,0.2,0.7,full_position_swap_2teams,crossover_swap_whole_position,roulette_selection,0.10690449676496672,2025-05-17 12:29:49.685623
100,50,True,0.2,0.7,full_position_swap_2teams,crossover_swap_whole_position,tournament_selection,0.05714285714285552,2025-05-17 12:29:54.739743
100,50,True,0.2,0.7,full_position_swap_2teams,crossover_swap_extreme_player,roulette_selection,0.05714285714285552,2025-05-17 12:30:21.574088
100,50,True,0.2,0.7,full_position_swap_2teams,crossover_swap_extreme_player,tournament_selection,0.05714285714285552,2025-05-17 12:30:26.603328
100,50,True,0.2,0.8,single_player_swap_2teams,crossover_swap_whole_position,roulette_selection,0.05714285714285552,2025-05-17 12:30:54.558096
100,50,True,0.2,0.8,single_player_swap_2teams,crossover_swap_whole_position,tournament_selection,0.05714285714285552,2025-05-17 12:30:59.567743
100,50,True,0.2,0.8,single_player_swap_2teams,crossover_swap_extreme_player,roulette_selection,0.05714285714285552,2025-05-17 12:31:28.370964
100,50,True,0.2,0.8,single_player_swap_2teams,crossover_swap_extreme_player,tournament_selection,0.05714285714285552,2025-05-17 12:31:34.605462
100,50,True,0.2,0.8,single_player_shift_all_teams,crossover_swap_whole_position,roulette_selection,0.16659862556700386,2025-05-17 12:32:05.032201
100,50,True,0.2,0.8,single_player_shift_all_teams,crossover_swap_whole_position,tournament_selection,0.13997084244474906,2025-05-17 12:32:10.422983
100,50,True,0.2,0.8,single_player_shift_all_teams,crossover_swap_extreme_player,roulette_selection,0.10690449676496672,2025-05-17 12:32:39.579218
100,50,True,0.2,0.8,single_player_shift_all_teams,crossover_swap_extreme_player,tournament_selection,0.10690449676496672,2025-05-17 12:32:44.643874
100,50,True,0.2,0.8,full_position_swap_2teams,crossover_swap_whole_position,roulette_selection,0.05714285714285552,2025-05-17 12:33:14.495469
100,50,True,0.2,0.8,full_position_swap_2teams,crossover_swap_whole_position,tournament_selection,0.05714285714285552,2025-05-17 12:33:20.019113
100,50,True,0.2,0.8,full_position_swap_2teams,crossover_swap_extreme_player,roulette_selection,0.05714285714285552,2025-05-17 12:33:49.058689
100,50,True,0.2,0.8,full_position_swap_2teams,crossover_swap_extreme_player,tournament_selection,0.05714285714285552,2025-05-17 12:33:54.368881
100,50,True,0.2,0.9,single_player_swap_2teams,crossover_swap_whole_position,roulette_selection,0.05714285714285552,2025-05-17 12:34:24.386191
100,50,True,0.2,0.9,single_player_swap_2teams,crossover_swap_whole_position,tournament_selection,0.05714285714285552,2025-05-17 12:34:29.572775
100,50,True,0.2,0.9,single_player_swap_2teams,crossover_swap_extreme_player,roulette_selection,0.05714285714285552,2025-05-17 12:34:58.526268
100,50,True,0.2,0.9,single_player_swap_2teams,crossover_swap_extreme_player,tournament_selection,0.05714285714285552,2025-05-17 12:35:03.726831
100,50,True,0.2,0.9,single_player_shift_all_teams,crossover_swap_whole_position,roulette_selection,0.1895214165917356,2025-05-17 12:35:33.650295
100,50,True,0.2,0.9,single_player_shift_all_teams,crossover_swap_whole_position,tournament_selection,0.10690449676496672,2025-05-17 12:35:38.905198
100,50,True,0.2,0.9,single_player_shift_all_teams,crossover_swap_extreme_player,roulette_selection,0.05714285714285552,2025-05-17 12:36:11.042742
100,50,True,0.2,0.9,single_player_shift_all_teams,crossover_swap_extreme_player,tournament_selection,0.10690449676496672,2025-05-17 12:36:16.521007
100,50,True,0.2,0.9,full_position_swap_2teams,crossover_swap_whole_position,roulette_selection,0.05714285714285552,2025-05-17 12:36:46.536141
100,50,True,0.2,0.9,full_position_swap_2teams,crossover_swap_whole_position,tournament_selection,0.10690449676496672,2025-05-17 12:36:52.017344
100,50,True,0.2,0.9,full_position_swap_2teams,crossover_swap_extreme_player,roulette_selection,0.05714285714285552,2025-05-17 12:37:22.155068
100,50,True,0.2,0.9,full_position_swap_2teams,crossover_swap_extreme_player,tournament_selection,0.05714285714285552,2025-05-17 12:37:28.050921
100,50,True,0.3,0.7,single_player_swap_2teams,crossover_swap_whole_position,roulette_selection,0.05714285714285552,2025-05-17 12:37:58.557654
100,50,True,0.3,0.7,single_player_swap_2teams,crossover_swap_whole_position,tournament_selection,0.05714285714285552,2025-05-17 12:38:03.949042
100,50,True,0.3,0.7,single_player_swap_2teams,crossover_swap_extreme_player,roulette_selection,0.05714285714285552,2025-05-17 12:38:33.620299
100,50,True,0.3,0.7,single_player_swap_2teams,crossover_swap_extreme_player,tournament_selection,0.05714285714285552,2025-05-17 12:38:38.810100
100,50,True,0.3,0.7,single_player_shift_all_teams,crossover_swap_whole_position,roulette_selection,0.20995626366712708,2025-05-17 12:39:09.106949
100,50,True,0.3,0.7,single_player_shift_all_teams,crossover_swap_whole_position,tournament_selection,0.1895214165917356,2025-05-17 12:39:14.697168
100,50,True,0.3,0.7,single_player_shift_all_teams,crossover_swap_extreme_player,roulette_selection,0.10690449676496672,2025-05-17 12:39:44.003646
100,50,True,0.3,0.7,single_player_shift_all_teams,crossover_swap_extreme_player,tournament_selection,0.10690449676496672,2025-05-17 12:39:49.291900
100,50,True,0.3,0.7,full_position_swap_2teams,crossover_swap_whole_position,roulette_selection,0.10690449676496672,2025-05-17 12:40:20.850524
100,50,True,0.3,0.7,full_position_swap_2teams,crossover_swap_whole_position,tournament_selection,0.05714285714285552,2025-05-17 12:40:26.219716
100,50,True,0.3,0.7,full_position_swap_2teams,crossover_swap_extreme_player,roulette_selection,0.05714285714285552,2025-05-17 12:40:55.494181
100,50,True,0.3,0.7,full_position_swap_2teams,crossover_swap_extreme_player,tournament_selection,0.10690449676496672,2025-05-17 12:41:00.801477
100,50,True,0.3,0.8,single_player_swap_2teams,crossover_swap_whole_position,roulette_selection,0.05714285714285552,2025-05-17 12:41:32.082047
100,50,True,0.3,0.8,single_player_swap_2teams,crossover_swap_whole_position,tournament_selection,0.05714285714285552,2025-05-17 12:41:37.677807
100,50,True,0.3,0.8,single_player_swap_2teams,crossover_swap_extreme_player,roulette_selection,0.05714285714285552,2025-05-17 12:42:06.773558
100,50,True,0.3,0.8,single_player_swap_2teams,crossover_swap_extreme_player,tournament_selection,0.05714285714285552,2025-05-17 12:42:12.373221
100,50,True,0.3,0.8,single_player_shift_all_teams,crossover_swap_whole_position,roulette_selection,0.10690449676496672,2025-05-17 12:42:43.169387
100,50,True,0.3,0.8,single_player_shift_all_teams,crossover_swap_whole_position,tournament_selection,0.1895214165917356,2025-05-17 12:42:48.519291
100,50,True,0.3,0.8,single_player_shift_all_teams,crossover_swap_extreme_player,roulette_selection,0.10690449676496672,2025-05-17 12:43:19.643842
100,50,True,0.3,0.8,single_player_shift_all_teams,crossover_swap_extreme_player,tournament_selection,0.10690449676496672,2025-05-17 12:43:25.114048
100,50,True,0.3,0.8,full_position_swap_2teams,crossover_swap_whole_position,roulette_selection,0.10690449676496672,2025-05-17 12:43:55.636535
100,50,True,0.3,0.8,full_position_swap_2teams,crossover_swap_whole_position,tournament_selection,0.05714285714285552,2025-05-17 12:44:01.271033
100,50,True,0.3,0.8,full_position_swap_2teams,crossover_swap_extreme_player,roulette_selection,0.05714285714285552,2025-05-17 12:44:30.502927
100,50,True,0.3,0.8,full_position_swap_2teams,crossover_swap_extreme_player,tournament_selection,0.10690449676496672,2025-05-17 12:44:35.979466
100,50,True,0.3,0.9,single_player_swap_2teams,crossover_swap_whole_position,roulette_selection,0.05714285714285552,2025-05-17 12:45:05.917360
100,50,True,0.3,0.9,single_player_swap_2teams,crossover_swap_whole_position,tournament_selection,0.05714285714285552,2025-05-17 12:45:11.288473
100,50,True,0.3,0.9,single_player_swap_2teams,crossover_swap_extreme_player,roulette_selection,0.05714285714285552,2025-05-17 12:45:40.557525
100,50,True,0.3,0.9,single_player_swap_2teams,crossover_swap_extreme_player,tournament_selection,0.05714285714285552,2025-05-17 12:45:45.804648
100,50,True,0.3,0.9,single_player_shift_all_teams,crossover_swap_whole_position,roulette_selection,0.1895214165917356,2025-05-17 12:46:16.005557
100,50,True,0.3,0.9,single_player_shift_all_teams,crossover_swap_whole_position,tournament_selection,0.10690449676496672,2025-05-17 12:46:21.535940
100,50,True,0.3,0.9,single_player_shift_all_teams,crossover_swap_extreme_player,roulette_selection,0.05714285714285552,2025-05-17 12:46:51.105213
100,50,True,0.3,0.9,single_player_shift_all_teams,crossover_swap_extreme_player,tournament_selection,0.10690449676496672,2025-05-17 12:46:57.059785
100,50,True,0.3,0.9,full_position_swap_2teams,crossover_swap_whole_position,roulette_selection,0.05714285714285552,2025-05-17 12:47:26.716613
100,50,True,0.3,0.9,full_position_swap_2teams,crossover_swap_whole_position,tournament_selection,0.05714285714285552,2025-05-17 12:47:32.228042
100,50,True,0.3,0.9,full_position_swap_2teams,crossover_swap_extreme_player,roulette_selection,0.05714285714285552,2025-05-17 12:48:01.759281
100,50,True,0.3,0.9,full_position_swap_2teams,crossover_swap_extreme_player,tournament_selection,0.05714285714285552,2025-05-17 12:48:06.985850
100,100,True,0.1,0.7,single_player_swap_2teams,crossover_swap_whole_position,roulette_selection,0.05714285714285552,2025-05-17 12:49:07.108766
100,100,True,0.1,0.7,single_player_swap_2teams,crossover_swap_whole_position,tournament_selection,0.05714285714285552,2025-05-17 12:49:17.106561
100,100,True,0.1,0.7,single_player_swap_2teams,crossover_swap_extreme_player,roulette_selection,0.05714285714285552,2025-05-17 12:50:14.513642
100,100,True,0.1,0.7,single_player_swap_2teams,crossover_swap_extreme_player,tournament_selection,0.05714285714285552,2025-05-17 12:50:24.659415
100,100,True,0.1,0.7,single_player_shift_all_teams,crossover_swap_whole_position,roulette_selection,0.10690449676496672,2025-05-17 12:51:23.146896
100,100,True,0.1,0.7,single_player_shift_all_teams,crossover_swap_whole_position,tournament_selection,0.1895214165917356,2025-05-17 12:51:35.019796
100,100,True,0.1,0.7,single_player_shift_all_teams,crossover_swap_extreme_player,roulette_selection,0.16659862556700822,2025-05-17 12:52:34.058014
100,100,True,0.1,0.7,single_player_shift_all_teams,crossover_swap_extreme_player,tournament_selection,0.10690449676496672,2025-05-17 12:52:44.109949
100,100,True,0.1,0.7,full_position_swap_2teams,crossover_swap_whole_position,roulette_selection,0.16659862556700822,2025-05-17 12:53:45.166430
100,100,True,0.1,0.7,full_position_swap_2teams,crossover_swap_whole_position,tournament_selection,0.10690449676496672,2025-05-17 12:53:55.831024
100,100,True,0.1,0.7,full_position_swap_2teams,crossover_swap_extreme_player,roulette_selection,0.10690449676496672,2025-05-17 12:54:53.718408
100,100,True,0.1,0.7,full_position_swap_2teams,crossover_swap_extreme_player,tournament_selection,0.05714285714285552,2025-05-17 12:55:03.884725
100,100,True,0.1,0.8,single_player_swap_2teams,crossover_swap_whole_position,roulette_selection,0.05714285714285552,2025-05-17 12:56:03.946091
100,100,True,0.1,0.8,single_player_swap_2teams,crossover_swap_whole_position,tournament_selection,0.05714285714285552,2025-05-17 12:56:13.965276
100,100,True,0.1,0.8,single_player_swap_2teams,crossover_swap_extreme_player,roulette_selection,0.05714285714285552,2025-05-17 12:57:11.368873
100,100,True,0.1,0.8,single_player_swap_2teams,crossover_swap_extreme_player,tournament_selection,0.05714285714285552,2025-05-17 12:57:21.579463
100,100,True,0.1,0.8,single_player_shift_all_teams,crossover_swap_whole_position,roulette_selection,0.1895214165917356,2025-05-17 12:58:20.362833
100,100,True,0.1,0.8,single_player_shift_all_teams,crossover_swap_whole_position,tournament_selection,0.13997084244475427,2025-05-17 12:58:30.798222
100,100,True,0.1,0.8,single_player_shift_all_teams,crossover_swap_extreme_player,roulette_selection,0.10690449676496672,2025-05-17 12:59:28.518407
100,100,True,0.1,0.8,single_player_shift_all_teams,crossover_swap_extreme_player,tournament_selection,0.16659862556700822,2025-05-17 12:59:38.404897
100,100,True,0.1,0.8,full_position_swap_2teams,crossover_swap_whole_position,roulette_selection,0.13997084244475427,2025-05-17 13:00:38.143923
100,100,True,0.1,0.8,full_position_swap_2teams,crossover_swap_whole_position,tournament_selection,0.05714285714285552,2025-05-17 13:00:48.592223
100,100,True,0.1,0.8,full_position_swap_2teams,crossover_swap_extreme_player,roulette_selection,0.05714285714285552,2025-05-17 13:01:45.784681
100,100,True,0.1,0.8,full_position_swap_2teams,crossover_swap_extreme_player,tournament_selection,0.10690449676496672,2025-05-17 13:01:55.901576
100,100,True,0.1,0.9,single_player_swap_2teams,crossover_swap_whole_position,roulette_selection,0.05714285714285552,2025-05-17 13:02:55.036034
100,100,True,0.1,0.9,single_player_swap_2teams,crossover_swap_whole_position,tournament_selection,0.05714285714285552,2025-05-17 13:03:05.474352
100,100,True,0.1,0.9,single_player_swap_2teams,crossover_swap_extreme_player,roulette_selection,0.05714285714285552,2025-05-17 13:04:03.071098
100,100,True,0.1,0.9,single_player_swap_2teams,crossover_swap_extreme_player,tournament_selection,0.05714285714285552,2025-05-17 13:04:13.216385
100,100,True,0.1,0.9,single_player_shift_all_teams,crossover_swap_whole_position,roulette_selection,0.13997084244475427,2025-05-17 13:05:13.054545
100,100,True,0.1,0.9,single_player_shift_all_teams,crossover_swap_whole_position,tournament_selection,0.10690449676496672,2025-05-17 13:05:23.323979
100,100,True,0.1,0.9,single_player_shift_all_teams,crossover_swap_extreme_player,roulette_selection,0.10690449676496672,2025-05-17 13:06:21.088616
100,100,True,0.1,0.9,single_player_shift_all_teams,crossover_swap_extreme_player,tournament_selection,0.22857142857142707,2025-05-17 13:06:31.398675
100,100,True,0.1,0.9,full_position_swap_2teams,crossover_swap_whole_position,roulette_selection,0.05714285714285552,2025-05-17 13:07:30.462180
100,100,True,0.1,0.9,full_position_swap_2teams,crossover_swap_whole_position,tournament_selection,0.05714285714285552,2025-05-17 13:07:40.637648
100,100,True,0.1,0.9,full_position_swap_2teams,crossover_swap_extreme_player,roulette_selection,0.05714285714285552,2025-05-17 13:08:38.705639
100,100,True,0.1,0.9,full_position_swap_2teams,crossover_swap_extreme_player,tournament_selection,0.05714285714285552,2025-05-17 13:08:49.114234
100,100,True,0.2,0.7,single_player_swap_2teams,crossover_swap_whole_position,roulette_selection,0.05714285714285552,2025-05-17 13:09:49.812763
100,100,True,0.2,0.7,single_player_swap_2teams,crossover_swap_whole_position,tournament_selection,0.05714285714285552,2025-05-17 13:10:00.214075
100,100,True,0.2,0.7,single_player_swap_2teams,crossover_swap_extreme_player,roulette_selection,0.05714285714285552,2025-05-17 13:10:58.098478
100,100,True,0.2,0.7,single_player_swap_2teams,crossover_swap_extreme_player,tournament_selection,0.05714285714285552,2025-05-17 13:11:08.339477
100,100,True,0.2,0.7,single_player_shift_all_teams,crossover_swap_whole_position,roulette_selection,0.10690449676496672,2025-05-17 13:12:08.192265
100,100,True,0.2,0.7,single_player_shift_all_teams,crossover_swap_whole_position,tournament_selection,0.16659862556700822,2025-05-17 13:12:19.361159
100,100,True,0.2,0.7,single_player_shift_all_teams,crossover_swap_extreme_player,roulette_selection,0.10690449676496672,2025-05-17 13:13:17.191585
100,100,True,0.2,0.7,single_player_shift_all_teams,crossover_swap_extreme_player,tournament_selection,0.16659862556700822,2025-05-17 13:13:27.618432
100,100,True,0.2,0.7,full_position_swap_2teams,crossover_swap_whole_position,roulette_selection,0.05714285714285552,2025-05-17 13:14:28.715735
100,100,True,0.2,0.7,full_position_swap_2teams,crossover_swap_whole_position,tournament_selection,0.05714285714285552,2025-05-17 13:14:38.836892
100,100,True,0.2,0.7,full_position_swap_2teams,crossover_swap_extreme_player,roulette_selection,0.05714285714285552,2025-05-17 13:15:37.948470
100,100,True,0.2,0.7,full_position_swap_2teams,crossover_swap_extreme_player,tournament_selection,0.05714285714285552,2025-05-17 13:15:48.255704
100,100,True,0.2,0.8,single_player_swap_2teams,crossover_swap_whole_position,roulette_selection,0.05714285714285552,2025-05-17 13:16:49.687086
100,100,True,0.2,0.8,single_player_swap_2teams,crossover_swap_whole_position,tournament_selection,0.05714285714285552,2025-05-17 13:17:00.408343
100,100,True,0.2,0.8,single_player_swap_2teams,crossover_swap_extreme_player,roulette_selection,0.05714285714285552,2025-05-17 13:17:58.993391
100,100,True,0.2,0.8,single_player_swap_2teams,crossover_swap_extreme_player,tournament_selection,0.10690449676496672,2025-05-17 13:18:09.629267
100,100,True,0.2,0.8,single_player_shift_all_teams,crossover_swap_whole_position,roulette_selection,0.13997084244475427,2025-05-17 13:19:10.197409
100,100,True,0.2,0.8,single_player_shift_all_teams,crossover_swap_whole_position,tournament_selection,0.10690449676496672,2025-05-17 13:19:21.541293
100,100,True,0.2,0.8,single_player_shift_all_teams,crossover_swap_extreme_player,roulette_selection,0.05714285714285552,2025-05-17 13:20:19.567759
100,100,True,0.2,0.8,single_player_shift_all_teams,crossover_swap_extreme_player,tournament_selection,0.13997084244475427,2025-05-17 13:20:29.759397
100,100,True,0.2,0.8,full_position_swap_2teams,crossover_swap_whole_position,roulette_selection,0.05714285714285552,2025-05-17 13:21:29.940162
100,100,True,0.2,0.8,full_position_swap_2teams,crossover_swap_whole_position,tournament_selection,0.05714285714285552,2025-05-17 13:21:40.596296
100,100,True,0.2,0.8,full_position_swap_2teams,crossover_swap_extreme_player,roulette_selection,0.10690449676496672,2025-05-17 13:22:38.393003
